t-4	t-3	t-2	t-1	t0	t1	t2	t3	s	n	p(7)	p(8)	p(15)	p(16)	p(240)
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous	continuous	continuous	continuous	continuous
								class	meta	meta	meta	meta	meta	meta
2081.29037052	2118.62844673	2155.96652294	2193.30459915	2193.35060641	2174.18450471	2155.01840302	2135.85230132	240	2098.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
4120.60459184	4221.10714286	4321.60969388	4422.1122449	4488.64859042	4518.93197797	4549.21536552	4579.49875307	240	2332.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-1463.10405546	-1716.43207927	-1969.76010307	-2223.08812688	-2401.61812928	-2300.21383517	-2198.80954106	-2097.40524695	15	2108.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
3507.04987527	3585.98710589	3664.92433651	3743.86156713	3495.61391548	3055.92279213	2616.23166877	2176.54054542	240	2389.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
14131.1468254	14231.3677249	14331.5886243	14431.8095238	14263.4017024	13883.1298544	13502.8580063	13122.5861582	240	2197.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
6613.98101631	6813.932874	7013.8847317	7213.83658939	7320.73540375	7295.94420207	7271.15300038	7246.3617987	240	2176.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-2358.67600144	-2755.89610381	-3153.11620617	-3550.33630853	-3904.90753934	-3687.35276442	-3469.79798951	-3252.2432146	15	2312.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
-97.951821904	-682.020615314	-2983.73388803	-2490.56422115	-18.5614270607	79.1598097759	176.881046613	274.602283449	7	2223.0	0.915314555168	0.0429053679109	0.0388730168343	0.00178772374056	0.00111934833694
-432.497978659	-476.445526098	-520.393073537	-564.340620976	-527.919906626	-474.535785045	-421.151663463	-367.767541881	15	316.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
-7156.30995369	-7542.4065962	-7928.5032387	-8314.5998812	-8132.69131348	-7898.75103197	-7664.81075046	-7430.87046895	15	2247.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
-1006.62880393	-1119.63896557	-1232.64912722	-1345.65928887	-1333.71588411	-1241.08842041	-1148.46095671	-1055.83349301	15	2032.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
3947.80974717	4298.94302493	4650.07630269	5001.20958045	4955.66114726	4844.5696017	4733.47805615	4622.38651059	240	2215.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-1824.8065921	-2218.87812097	-2612.94964983	-3007.0211787	-3268.39952192	-3100.76640274	-2933.13328356	-2765.50016438	15	2289.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
-371.839505544	-409.007544284	-446.175583025	-483.343621766	-454.649867374	-387.70132626	-320.752785146	-253.804244032	15	2408.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
1404.72588832	1505.06345178	1605.40101523	1705.73857868	1660.45079919	1504.78486377	1349.11892835	1193.45299292	240	2282.0	0.369545727968	0.00866122823209	3.56429130655e-09	0.00866122823209	0.613131821156
-7812.14448368	-8062.34933726	-8312.55419085	-8562.75904444	-8808.77957771	-8705.7545821	-8602.7295865	-8499.70459089	15	2163.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
-1623.10389222	-2160.8487917	-2698.59369119	-3236.33859068	-3601.89433687	-3427.83607965	-3253.77782243	-3079.71956522	15	2394.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
4007.70053476	4107.89304813	4208.0855615	4308.27807487	3937.02098893	3229.3591313	2521.69727367	1814.03541604	240	2231.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
6109.51186441	6209.66779661	6309.82372881	6409.97966102	6503.84195117	6308.83606098	6113.8301708	5918.82428061	240	2091.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-2938.04025211	-3227.77106436	-3517.50187661	-3807.23268887	-3391.54153813	-2945.98704315	-2500.43254818	-2054.87805321	15	2093.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
10973.4680563	11088.9191755	11204.3702947	11319.821414	10414.2770522	8574.02687949	6733.77670674	4893.526534	240	2203.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
24521.6225549	24606.4750686	24691.3275823	24776.180096	24641.4362992	24490.5215896	24339.6068799	24188.6921703	240	2217.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
10338.368071	10438.7405765	10539.113082	10639.4855876	10365.3883688	9472.93579066	8580.4832125	7688.03063433	240	2130.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
2433.99325799	2515.87698393	2597.76070987	2679.64443581	2621.44553857	2286.6473506	1951.84916262	1617.05097465	240	2411.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-6152.39589113	-7083.20350015	-8014.01110916	-8944.81871817	-8735.00299913	-8502.46385696	-8269.92471479	-8037.38557262	15	2228.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
3203.72948432	3247.76881717	3291.80815002	3335.84748286	3160.39034158	2664.00490345	2167.61946531	1671.23402717	240	2297.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
23857.9369576	23951.5447141	24045.1524706	24138.7602272	23796.4953091	23318.4032489	22840.3111887	22362.2191285	240	23.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-1305.6150329	-1599.81188563	-1894.00873836	-2188.2055911	-2134.81461485	-1910.98725598	-1687.15989712	-1463.33253825	15	2117.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
12775.2225438	12927.2786317	13079.3347196	13231.3908076	349.931130862	-13257.720863	-12906.5875852	-12555.4543075	16	2213.0	0.017824921757	0.0676790028811	8.30249504702e-08	0.91366648674	0.000829485303257
4291.06528192	4392.46957603	4493.87387014	4595.27816425	4452.06858971	4082.63501002	3713.20143032	3343.76785062	240	2109.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-2341.77202706	-2374.456418	-2407.14080894	-2439.82519988	-2342.89435573	-2245.26658622	-2147.6388167	-2050.01104719	15	2030.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
3947.80974717	4298.94302493	4650.07630269	5001.20958045	4955.66114726	4844.5696017	4733.47805615	4622.38651059	240	2215.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
8809.12934997	8909.23309258	9009.33683519	9109.44057781	9084.75151692	8833.40032853	8582.04914013	8330.69795173	240	2160.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
8094.73433885	8237.20780362	8379.68126839	8522.15473316	8504.32110415	8363.52509664	8222.72908914	8081.93308164	240	2191.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-1780.67956475	-2220.3706881	-2660.06181145	-3099.7529348	-3066.17481297	-2939.54221589	-2812.90961881	-2686.27702173	15	2390.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-1554.64982885	-1924.74319372	-2294.83655859	-2664.92992346	-3016.09691244	-2803.61037518	-2591.12383792	-2378.63730066	15	2300.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
1704.47686833	1804.74021352	1905.00355872	2005.26690391	2079.29242142	2057.36988935	2035.44735728	2013.52482521	240	2272.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
3723.99794312	3841.88787039	3959.77779765	4077.66772492	4162.18037661	4068.03676908	3973.89316155	3879.74955401	240	2185.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
507.807017544	193.414473684	-363.965587045	-24.1255060729	86.6252069983	179.086375309	271.54754362	364.00871193	7	2256.0	0.903073549271	0.0141105242074	0.00587575230747	0.021165786311	0.0557743906975
8527.00138427	8587.85804264	8648.714701	8709.57135936	8442.00308979	7207.36968583	5972.73628187	4738.1028779	240	2428.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-3111.52179599	-3552.64156495	-3993.76133391	-4434.88110288	-4294.75883576	-4081.80518018	-3868.8515246	-3655.89786902	15	2374.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-3566.21194646	-4743.36937003	-5920.52679359	-7097.68421716	-7724.24690507	-6988.60317747	-6252.95944987	-5517.31572226	15	2065.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-3229.48476138	-3331.73563767	-3433.98651397	-3536.23739026	-3463.35433826	-3358.55287843	-3253.75141861	-3148.94995878	15	2062.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-6920.7320364	-7385.96739421	-7851.20275203	-8316.43810984	-8632.23234254	-8330.70210605	-8029.17186955	-7727.64163306	15	2260.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
6725.0172142	6803.0371932	6881.0571722	6959.07715121	5655.72806945	2977.16758991	298.607110376	-2379.95336916	240	2121.0	0.250667721033	0.105750449002	4.28739821423e-10	0.237938508391	0.405643314123
-1343.07933879	-1504.31839384	-1665.55744889	-1826.79650395	-1959.294492	-1889.23565887	-1819.17682574	-1749.11799261	15	2140.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-1987.86957819	-3242.78970309	-4497.70982799	-5752.6299529	-6894.97578588	-6536.28518615	-6177.59458641	-5818.90398668	15	2144.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-1155.67739839	-1276.98932045	-1398.30124251	-1519.61316457	-1622.71542633	-1655.39981727	-1688.08420821	-1720.76859916	15	2029.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
4606.35806845	4711.15952827	4815.9609881	4920.76244793	4904.15847569	4852.96610366	4801.77373164	4750.58135961	240	2063.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-2938.04025211	-3227.77106436	-3517.50187661	-3807.23268887	-3391.54153813	-2945.98704315	-2500.43254818	-2054.87805321	15	2093.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-1429.00063826	-2093.14766627	-2757.29469429	-3421.44172231	-2713.22983023	-1828.84556598	-944.461301739	-822.377106172	15	2225.0	0.162882164121	0.00858948938549	0.824706375599	0.00381755083799	4.40115991296e-06
3673.75022409	3802.97904559	3932.20786709	4061.4366886	4157.98211009	4202.16927476	4246.35643943	4290.5436041	240	2170.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-1690.3222506	-2189.52982241	-2688.73739422	-3187.94496603	-3074.26866926	-2953.06725124	-2831.86583321	-2710.66441519	15	2206.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
1562.98443413	1618.77759525	1674.57075637	1730.36391749	1669.80501406	1529.81345117	1389.82188828	1249.8303254	240	2157.0	0.072131216526	0.010143452324	4.32886278906e-12	0.0228227693588	0.894902586937
-2358.67600144	-2755.89610381	-3153.11620617	-3550.33630853	-3904.90753934	-3687.35276442	-3469.79798951	-3252.2432146	15	2312.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
1025.69185021	1355.92014411	1686.14843801	2016.37673191	2088.067067	2070.67808897	2053.28911094	2035.9001329	240	2194.0	0.0482085607946	0.00301303504966	5.70368752228e-11	0.0135586578399	0.935219764709
1491.17577889	1538.3115632	1585.44734752	1632.58313184	1638.88305097	1601.29513981	1563.70722865	1526.1193175	240	722.0	0.105768054724	0.0198315102607	6.06289290772e-07	0.0396630205214	0.834736824036
3861.51352441	4149.10049416	4436.68746391	4724.27443366	4751.40215397	4756.18202036	4760.96188676	4765.74175315	240	2245.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
2306.92473118	2407.22580645	2507.52688172	2607.82795699	2628.21498382	2638.58503679	2648.95508977	2659.32514274	240	2044.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
7470.25469882	7591.45611684	7712.65753487	7833.85895289	7922.36626028	7811.30001015	7700.23376002	7589.1675099	240	2207.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
11530.9365386	11623.5420273	11716.1475159	11808.7530045	11703.8340962	11453.6292426	11203.424389	10953.2195354	240	2162.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
10395.8268596	10501.6589725	10607.4910853	10713.3231982	10602.1410711	9671.3334621	8740.52585309	7809.71824407	240	2227.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
2194.33668281	2426.87582498	2659.41496715	2891.95410931	3005.98438501	2891.85321698	2777.72204895	2663.59088093	240	2229.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
4876.77454668	4922.82537793	4968.87620918	5014.92704043	4717.04346267	4376.58165232	4036.11984196	3695.65803161	240	2277.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-1341.89359719	-1589.80224162	-1837.71088605	-2085.61953048	-2127.62053611	-2009.67989135	-1891.73924659	-1773.79860183	15	2293.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-6591.26107318	-8391.71824992	-10192.1754267	-11992.6326034	-12336.0804062	-11965.1070924	-11594.1337786	-11223.1604648	15	2052.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-6952.92559905	-8123.89158698	-9294.8575749	-10465.8235628	-10741.4335875	-9818.84275396	-8896.25192043	-7973.66108691	15	2334.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-3113.57817548	-3454.03998584	-3794.50179619	-4134.96360655	-4055.17742042	-3922.53615913	-3789.89489784	-3657.25363655	15	2278.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
6766.58428146	6835.90854022	6905.23279898	6974.55705774	6671.17371683	5875.82127761	5080.46883839	4285.11639917	240	2401.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-4310.25197679	-4807.47135256	-5304.69072832	-5801.91010408	-5798.54822387	-5555.28301098	-5312.0177981	-5068.75258521	15	2025.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
13162.3203883	13262.7961165	13363.2718447	13463.7475728	13084.3883495	12619.1529917	12153.9176339	11688.6822761	240	2259.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
4183.45175691	4281.17299375	4378.89423059	4476.61546742	4548.3226139	3884.17558589	3220.02855787	2555.88152985	240	2224.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-1077.48868443	-1237.9768186	-1398.46495277	-1558.95308694	-1681.10973625	-1589.90224289	-1498.69474953	-1407.48725616	15	2133.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-1107.12214696	-1446.6293564	-1786.13656585	-2125.64377529	-2424.11744655	-2230.90352965	-2037.68961275	-1844.47569585	15	2326.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-14928.9615671	-15407.0536273	-15885.1456875	-16363.2377477	-16468.0981788	-15343.3932714	-14218.6883639	-13093.9834564	15	24.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-1067.54424583	-1226.77640287	-1386.0085599	-1545.24071693	-1506.90890152	-1407.16523574	-1307.42156995	-1207.67790417	15	2274.0	0.204418838024	0.00718659954146	0.78518396616	0.00319404434413	1.65705059771e-05
5296.30692276	5301.08678916	5305.86665555	5310.64652194	5198.78260643	4812.68596392	4426.58932142	4040.49267892	240	2246.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-7352.48214978	-7503.39685945	-7654.31156911	-7805.22627878	-7950.34506811	-8015.00688044	-8079.66869278	-8144.33050511	15	2218.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-1395.56671381	-1696.60537482	-1997.64403583	-2298.68269684	-2288.38834734	-2170.49842008	-2052.60849282	-1934.71856555	15	2184.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-7010.61596547	-6970.83855085	-6931.06113622	-6891.2837216	-6781.91723577	-6644.99294249	-6508.06864922	-6371.14435594	15	2173.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
2729.92786785	2769.52306017	2809.1182525	2848.71344482	2714.89919954	2511.94721456	2308.99522958	2106.0432446	240	2421.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-1162.20823664	-1238.93895555	-1315.66967446	-1392.40039338	-1377.18799939	-1304.23285669	-1231.27771399	-1158.32257129	15	2460.0	0.28208181262	0.00661129271612	0.708991885185	0.0022037641611	0.000111251822091
3507.04987527	3585.98710589	3664.92433651	3743.86156713	3495.61391548	3055.92279213	2616.23166877	2176.54054542	240	2389.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
6109.51186441	6209.66779661	6309.82372881	6409.97966102	6503.84195117	6308.83606098	6113.8301708	5918.82428061	240	2091.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
298.607110376	-2379.95336916	-5058.5138487	-7737.07432823	-7898.59058523	-7308.48947021	-6718.38835519	-6128.28724017	15	2122.0	0.154806360602	0.146945104003	0.665593087673	0.0326544679701	9.6159703844e-07
-7812.14448368	-8062.34933726	-8312.55419085	-8562.75904444	-8808.77957771	-8705.7545821	-8602.7295865	-8499.70459089	15	2163.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-1064.7005616	-1283.34620585	-1501.99185011	-1720.63749437	-1846.08588636	-1747.74057932	-1649.39527228	-1551.04996524	15	2071.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
-2600.78891591	-2993.8465957	-3386.9042755	-3779.96195529	-4079.97906595	-3950.75024445	-3821.52142295	-3692.29260145	15	2169.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
2913.64478052	3055.55487226	3197.46496399	3339.37505572	3256.56391443	2886.47054957	2516.3771847	2146.28381983	240	2299.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-1130.02624368	-1270.01780656	-1410.00936945	-1550.00093234	-1567.63010951	-1479.20279445	-1390.77547938	-1302.34816431	15	2158.0	0.0884898155928	0.0419980958104	0.860178947449	0.00933291018009	2.19865768258e-07
12927.2786317	13079.3347196	13231.3908076	349.931130862	-13257.720863	-12906.5875852	-12555.4543075	-12204.3210297	8	2214.0	0.0214737746865	0.48919942975	5.20695402884e-06	0.48919942975	0.0001221732673
1383.11429244	1515.75555373	1648.39681502	1781.03807631	1779.01490653	1662.46217991	1545.90945329	1429.35672667	240	2279.0	0.0658789053559	0.00617614714429	1.48091983121e-09	0.0123522942886	0.915592670441
-1317.27585375	-1508.08620082	-1698.89654789	-1889.70689495	-2013.36969294	-1969.16361825	-1924.95754355	-1880.75146886	15	2368.0	0.0911573469639	0.028842754662	0.870385348797	0.00961425155401	3.05586667082e-07
24521.6225549	24606.4750686	24691.3275823	24776.180096	24641.4362992	24490.5215896	24339.6068799	24188.6921703	240	2217.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
10044.7946179	10147.8196135	10250.8446091	10353.8696047	10407.0675005	10038.9015779	9670.7356553	9302.56973268	240	2164.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
4690.01921675	4775.38728637	4860.75535599	4946.1234256	4791.2858411	4394.06573874	3996.84563637	3599.62553401	240	2311.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
6766.58428146	6835.90854022	6905.23279898	6974.55705774	6671.17371683	5875.82127761	5080.46883839	4285.11639917	240	2401.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
1477.0264438	1532.86697665	1588.70750951	1644.54804237	1639.18164488	1605.98976157	1572.79787826	1539.60599496	240	645.0	0.0922581329942	0.0259476006031	1.65039551803e-07	0.0115322666243	0.870261847973
1909.46712803	2009.96539792	2110.46366782	2210.96193772	2274.8977927	2225.17413891	2175.45048511	2125.72683131	240	2455.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
-2068.04770566	-3211.29102935	-4354.53435304	-5497.77767673	-5859.93404672	-5355.69056759	-4851.44708846	-4347.20360933	15	2100.0	0.0911573469639	0.028842754662	0.870385348797	0.00961425155401	3.05586667082e-07
-1470.0184482	-1568.40685448	-1666.79526076	-1765.18366704	-1700.29858925	-1623.25995426	-1546.22131926	-1469.18268427	15	2250.0	0.0911573469639	0.028842754662	0.870385348797	0.00961425155401	3.05586667082e-07
-7156.30995369	-7542.4065962	-7928.5032387	-8314.5998812	-8132.69131348	-7898.75103197	-7664.81075046	-7430.87046895	15	2247.0	0.0911573469639	0.028842754662	0.870385348797	0.00961425155401	3.05586667082e-07
-1141.1885151	-1344.14050009	-1547.09248507	-1750.04447005	-1741.63274294	-1666.02841367	-1590.4240844	-1514.81975513	15	2422.0	0.0911573469639	0.028842754662	0.870385348797	0.00961425155401	3.05586667082e-07
-6952.92559905	-8123.89158698	-9294.8575749	-10465.8235628	-10741.4335875	-9818.84275396	-8896.25192043	-7973.66108691	15	2334.0	0.0911573469639	0.028842754662	0.870385348797	0.00961425155401	3.05586667082e-07
2081.29037052	2118.62844673	2155.96652294	2193.30459915	2193.35060641	2174.18450471	2155.01840302	2135.85230132	240	2098.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
1610.7755102	1711.44897959	1812.12244898	1912.79591837	1907.99225311	1732.63457916	1557.27690521	1381.91923126	240	2346.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
8527.00138427	8587.85804264	8648.714701	8709.57135936	8442.00308979	7207.36968583	5972.73628187	4738.1028779	240	2428.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
2724.77793832	2942.94020846	3161.10247861	3379.26474875	3350.12839691	3096.8003731	2843.47234929	2590.14432548	240	2107.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
-6920.7320364	-7385.96739421	-7851.20275203	-8316.43810984	-8632.23234254	-8330.70210605	-8029.17186955	-7727.64163306	15	2260.0	0.0911573469639	0.028842754662	0.870385348797	0.00961425155401	3.05586667082e-07
1011.2368901	1103.69805842	1196.15922673	1288.62039504	1369.70843902	1440.74461002	1511.78078102	1582.81695202	240	2257.0	0.119131743908	0.0335058048368	3.83604219678e-06	0.0446744039655	0.802684187889
6530.29724317	6657.16224262	6784.02724208	6910.89224154	6104.06485575	5019.22540513	3934.38595452	2849.54650391	240	2105.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
-986.21333683	-1131.17040552	-1276.1274742	-1421.08454289	-1503.27797977	-1409.07504157	-1314.87210337	-1220.66916517	15	2038.0	0.262881040573	0.00462095532566	0.729414403439	0.00308063696139	2.98590157399e-06
2729.92786785	2769.52306017	2809.1182525	2848.71344482	2714.89919954	2511.94721456	2308.99522958	2106.0432446	240	2421.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
4291.06528192	4392.46957603	4493.87387014	4595.27816425	4452.06858971	4082.63501002	3713.20143032	3343.76785062	240	2109.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
4120.60459184	4221.10714286	4321.60969388	4422.1122449	4488.64859042	4518.93197797	4549.21536552	4579.49875307	240	2332.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
-1065.35452142	-1260.28390622	-1455.21329103	-1650.14267583	-1739.11287395	-1669.48463205	-1599.85639014	-1530.22814823	15	2054.0	0.0911573469639	0.028842754662	0.870385348797	0.00961425155401	3.05586667082e-07
8308.25870647	8408.35820896	8508.45771144	8608.55721393	8531.62072106	8184.85480809	7838.08889512	7491.32298215	240	2209.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
3723.99794312	3841.88787039	3959.77779765	4077.66772492	4162.18037661	4068.03676908	3973.89316155	3879.74955401	240	2185.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
3726.0	3826.7027027	3927.40540541	4028.10810811	3732.99437258	3369.18934337	3005.38431415	2641.57928493	240	2320.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
-1803.46403977	-2299.84947791	-2796.23491605	-3292.62035418	-3188.48916399	-3046.57907226	-2904.66898053	-2762.75888879	15	2298.0	0.0911573469639	0.028842754662	0.870385348797	0.00961425155401	3.05586667082e-07
885.259350224	1016.68338504	1148.10741986	1279.53145467	1355.34474795	1368.80364212	1382.26253629	1395.72143046	240	2182.0	0.256119430065	0.0360167957842	2.33666287386e-05	0.0480223931372	0.659817993641
8094.73433885	8237.20780362	8379.68126839	8522.15473316	8504.32110415	8363.52509664	8222.72908914	8081.93308164	240	2191.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
9424.16153079	9464.95126387	9505.74099695	9546.53073003	7812.39634077	6011.93916403	4211.48198729	2411.02481054	240	2051.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
2847.01347693	2919.20643093	2991.39938494	3063.59233895	3010.37514759	2849.13609254	2687.89703749	2526.65798244	240	2139.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
3139.99348591	3252.26798183	3364.54247774	3476.81697365	966.901688739	-4077.54929577	-7144.12497409	-6992.06888617	16	2211.0	0.0178155526519	0.0676434263587	8.03679398587e-08	0.913186311722	0.00135465571657
-2436.1598252	-2334.53147949	-2232.90313378	-2131.27478807	-2022.80835515	-1891.42250941	-1760.03666367	-1628.65081793	15	2075.0	0.0911573469639	0.028842754662	0.870385348797	0.00961425155401	3.05586667082e-07
1205.4375	1305.890625	1406.34375	1506.796875	1457.81159143	1320.92787634	1184.04416125	1047.16044616	240	2306.0	0.256119430065	0.0360167957842	2.33666287386e-05	0.0480223931372	0.659817993641
-2938.04025211	-3227.77106436	-3517.50187661	-3807.23268887	-3391.54153813	-2945.98704315	-2500.43254818	-2054.87805321	15	2093.0	0.0911573469639	0.028842754662	0.870385348797	0.00961425155401	3.05586667082e-07
-7352.48214978	-7503.39685945	-7654.31156911	-7805.22627878	-7950.34506811	-8015.00688044	-8079.66869278	-8144.33050511	15	2218.0	0.0911573469639	0.028842754662	0.870385348797	0.00961425155401	3.05586667082e-07
4176.25188618	4245.60899964	4314.9661131	4384.32322656	4303.35909432	4182.04717226	4060.7352502	3939.42332814	240	2028.0	0.0276796873659	0.00389245594852	1.42385224704e-12	0.0175160523504	0.950911819935
